city,locality,pincode,property_type,area,carpet_area,bhk,bedrooms,bathrooms,balconies,floor,total_floors,property_age,parking,furnished,property_condition,latitude,longitude,amenities_count,has_parking,has_lift,has_security,has_gym,has_swimming_pool,has_garden,has_clubhouse,has_power_backup,has_cctv,has_internet,has_water_supply,has_ac,price
Delhi NCR,Sector 62 (Noida),110031,Apartment,607,518,1,1,1,2,20,28,2,1,Semi-Furnished,New,28.628929,77.360503,5,0,1,1,0,1,0,1,0,0,0,1,0,6170000
Nagpur,Wardha Road,440038,Apartment,3068,2605,5,5,5,1,7,10,3,1,Semi-Furnished,Good,21.081852,79.079172,7,1,0,1,0,1,0,0,1,1,0,1,1,18590000
Mumbai,Andheri West,400019,Apartment,662,565,1,1,2,1,12,35,12,0,Unfurnished,Good,19.127107,72.831898,8,1,1,1,0,0,1,0,1,1,1,0,1,14690000
Pune,Baner,411031,Independent House,1615,1277,4,4,4,2,0,2,0,1,Unfurnished,Good,18.558426,73.779566,4,1,0,0,0,0,0,1,1,0,0,0,1,19970000
Pune,Magarpatta,411018,Apartment,1089,924,2,2,1,1,2,4,3,1,Semi-Furnished,Good,18.500579,73.920574,8,1,1,1,0,1,0,0,1,1,1,1,0,10740000
Mumbai,Borivali West,400029,Villa,1283,1103,3,3,3,0,0,1,5,2,Unfurnished,Good,19.234341,72.854762,6,1,1,0,0,0,0,1,1,0,1,1,0,28520000
Delhi NCR,Sector 150 (Noida),110010,Apartment,2591,2250,4,4,3,3,4,10,2,1,Unfurnished,New,28.436561,77.487895,11,1,1,1,1,1,1,0,1,1,1,1,1,26300000
Mumbai,Goregaon West,400044,Apartment,1380,1078,3,3,3,2,9,10,12,1,Unfurnished,Needs Renovation,19.160381,72.853043,6,0,1,1,0,1,0,1,0,1,0,1,0,19100000
Pune,Kalyani Nagar,411037,Apartment,1402,1110,3,3,3,0,9,10,3,1,Semi-Furnished,Average,18.55052,73.890412,7,0,1,0,1,1,0,1,1,1,0,1,0,17740000
Delhi NCR,Greater Noida West,110044,Apartment,1362,1142,3,3,4,2,11,14,0,1,Semi-Furnished,New,28.582907,77.428475,7,1,1,1,0,1,0,0,1,1,0,1,0,9480000
Pune,Kothrud,411029,Apartment,647,526,1,1,2,3,21,22,2,0,Fully Furnished,Good,18.504658,73.816327,7,1,1,1,1,0,1,0,1,0,0,1,0,8750000
Nagpur,Ramdaspeth,440043,Villa,735,619,2,2,3,3,0,3,1,2,Fully Furnished,Good,21.150611,79.070136,3,0,0,0,1,1,1,0,0,0,0,0,0,9880000
Pune,Hinjewadi,411013,Apartment,961,794,3,3,3,0,8,10,8,2,Fully Furnished,Good,18.599901,73.73617,8,1,1,1,0,1,0,1,0,1,1,0,1,8080000
Hyderabad,Kukatpally,500031,Independent House,563,481,1,1,1,2,0,2,8,2,Semi-Furnished,Average,17.502904,78.398164,2,0,0,0,0,0,0,0,1,0,0,1,0,4940000
Kolkata,Salt Lake (Sector V),700005,Apartment,1433,1211,3,3,2,2,8,10,5,2,Semi-Furnished,Good,22.588494,88.436442,8,1,1,1,1,0,0,0,1,1,0,1,1,13220000
Hyderabad,Banjara Hills,500044,Apartment,518,452,1,1,2,2,7,35,8,2,Unfurnished,Good,17.418256,78.439781,8,0,1,1,0,0,1,1,1,1,1,1,0,8190000
Bengaluru,Koramangala,560023,Apartment,1441,1219,3,3,4,2,12,28,2,2,Fully Furnished,New,12.94509,77.64106,8,1,1,1,1,1,0,1,0,1,0,1,0,27750000
Hyderabad,HITEC City,500037,Apartment,774,626,1,1,2,2,4,7,1,1,Fully Furnished,New,17.438465,78.382815,7,0,1,1,1,1,1,0,0,0,0,1,1,11270000
Mumbai,Andheri West,400046,Apartment,1174,983,3,3,3,3,6,35,0,0,Unfurnished,New,19.132415,72.841603,8,1,1,1,0,1,1,0,0,0,1,1,1,31350000
Bengaluru,Koramangala,560013,Apartment,720,604,2,2,2,3,7,10,2,3,Semi-Furnished,Good,12.947424,77.634074,7,1,1,0,1,0,1,0,1,0,0,1,1,11830000
Hyderabad,Miyapur,500016,Apartment,942,754,2,2,2,2,19,28,0,1,Semi-Furnished,New,17.493292,78.363656,9,1,1,1,1,0,1,0,1,1,1,1,0,8080000
Mumbai,Kandivali East,400028,Plot,932,932,0,0,0,0,0,0,3,0,Unfurnished,Average,19.208109,72.886036,0,0,0,0,0,0,0,0,0,0,0,0,0,10970000
Hyderabad,Gachibowli,500044,Apartment,1395,1122,3,3,3,2,6,14,2,0,Semi-Furnished,New,17.437116,78.340219,9,1,1,1,1,0,0,1,1,1,0,1,1,15550000
Bengaluru,HSR Layout,560004,Apartment,623,547,1,1,2,0,3,4,5,1,Semi-Furnished,Good,12.916294,77.661964,6,1,1,1,0,0,0,0,1,0,0,1,1,7590000
Pune,Wakad,411006,Apartment,1689,1456,3,3,2,2,7,28,0,1,Semi-Furnished,New,18.599229,73.782224,9,1,1,1,0,1,1,0,1,0,1,1,1,19150000
Pune,Wakad,411013,Apartment,1040,868,2,2,1,1,6,22,0,1,Unfurnished,Good,18.590759,73.76441,6,1,1,1,0,0,0,0,0,1,1,0,1,9290000
Delhi NCR,Golf Course Road (Gurugram),110034,Apartment,1515,1259,3,3,3,3,31,35,5,1,Semi-Furnished,Good,28.465087,77.098082,10,1,1,1,1,0,1,1,1,1,0,1,1,32990000
Pune,Hadapsar,411005,Apartment,841,670,2,2,2,2,25,28,0,2,Unfurnished,Good,18.512109,73.94074,4,1,1,1,0,0,0,0,0,1,0,0,0,7800000
Hyderabad,Banjara Hills,500023,Independent House,1041,865,2,2,2,1,0,2,0,1,Fully Furnished,New,17.423837,78.432731,3,1,0,0,0,0,0,0,1,0,1,0,0,23460000
Mumbai,Kandivali East,400022,Apartment,822,641,2,2,1,0,20,35,3,0,Unfurnished,Average,19.205198,72.865324,7,1,1,0,0,1,1,1,1,0,0,1,0,13830000
Delhi NCR,Rohini (Delhi),110037,Apartment,1280,1078,3,3,2,2,14,18,2,2,Semi-Furnished,Good,28.703578,77.125541,7,1,1,1,0,1,0,1,0,1,0,1,0,13650000
Hyderabad,Madhapur,500046,Villa,976,784,2,2,2,0,0,2,3,0,Unfurnished,Good,17.451911,78.382406,3,0,1,0,0,0,0,0,0,0,1,0,1,13330000
Bengaluru,Koramangala,560040,Apartment,1560,1359,3,3,2,2,5,18,1,1,Semi-Furnished,Good,12.947667,77.619066,5,1,1,0,0,0,0,0,0,1,0,1,1,24150000
Hyderabad,Manikonda,500023,Apartment,1409,1164,3,3,3,2,5,14,12,1,Semi-Furnished,Needs Renovation,17.406311,78.377763,9,1,1,1,1,0,1,0,0,1,1,1,1,8810000
Bengaluru,JP Nagar,560005,Apartment,706,561,2,2,2,2,27,35,3,2,Semi-Furnished,Average,12.909167,77.568671,7,1,1,1,0,0,0,0,1,0,1,1,1,7000000
Bengaluru,JP Nagar,560023,Apartment,1089,952,2,2,2,2,4,4,2,1,Semi-Furnished,New,12.901925,77.577797,8,1,1,1,0,1,0,0,1,1,0,1,1,12880000
Kolkata,New Town (Action Area 1),700043,Apartment,1482,1189,3,3,4,3,4,4,3,1,Unfurnished,New,22.601977,88.47067,8,0,0,1,1,1,0,1,1,1,0,1,1,12690000
Mumbai,Thane West,400006,Apartment,846,662,2,2,2,2,9,18,8,3,Semi-Furnished,Good,19.232256,72.977609,11,1,1,1,1,1,1,1,1,0,1,1,1,11990000
Nagpur,Ramdaspeth,440011,Apartment,1032,902,2,2,3,2,5,7,5,1,Fully Furnished,Average,21.137718,79.066989,6,0,1,1,0,1,0,0,1,1,0,1,0,9680000
Chennai,T Nagar,600041,Apartment,1393,1186,3,3,4,0,5,35,3,1,Semi-Furnished,Good,13.044598,80.214335,9,0,1,1,1,1,0,1,1,1,0,1,1,24930000
Nagpur,Dharampeth,440033,Apartment,528,462,1,1,1,2,28,35,18,1,Semi-Furnished,Average,21.133746,79.068229,6,1,1,1,0,0,0,1,1,0,0,1,0,3990000
Pune,Aundh,411004,Apartment,1706,1355,3,3,4,3,10,22,12,1,Semi-Furnished,Average,18.566104,73.808688,10,1,1,1,1,1,0,1,1,0,1,1,1,18940000
Kolkata,Garia,700018,Apartment,1032,814,2,2,2,2,23,28,1,1,Semi-Furnished,Good,22.460692,88.383179,8,1,1,1,0,0,1,0,1,1,1,0,1,6910000
Pune,Viman Nagar,411010,Apartment,2045,1606,4,4,4,1,29,35,1,2,Semi-Furnished,Good,18.568169,73.923015,4,1,1,0,0,0,0,0,0,1,0,1,0,25550000
Delhi NCR,Golf Course Road (Gurugram),110028,Apartment,952,748,2,2,2,0,6,10,5,1,Semi-Furnished,Good,28.454703,77.097846,6,1,0,1,0,0,1,0,0,1,0,1,1,18810000
Nagpur,Sadar,440015,Independent House,1104,899,2,2,2,2,0,2,3,0,Fully Furnished,Average,21.158367,79.078337,6,1,1,1,0,0,1,0,1,1,0,0,0,11360000
Bengaluru,Whitefield,560036,Independent House,606,504,1,1,2,3,0,1,0,1,Semi-Furnished,New,12.96255,77.760452,5,1,1,1,0,0,1,0,0,0,0,1,0,6670000
Pune,Hadapsar,411029,Apartment,1084,853,2,2,2,0,2,7,25,1,Semi-Furnished,Average,18.498778,73.940986,7,1,0,1,0,1,0,0,1,1,0,1,1,5960000
Delhi NCR,Sector 62 (Noida),110025,Apartment,2535,2196,4,4,4,0,7,14,5,1,Semi-Furnished,Average,28.626347,77.359067,5,1,1,0,0,0,0,0,1,0,1,1,0,19910000
Mumbai,Navi Mumbai - Vashi,400005,Apartment,1559,1248,3,3,4,3,10,18,0,1,Semi-Furnished,New,19.069865,72.992074,9,1,1,1,0,0,1,1,1,0,1,1,1,28640000
Hyderabad,Jubilee Hills,500033,Apartment,658,560,2,2,2,2,14,35,8,1,Unfurnished,Average,17.427226,78.431625,10,1,1,1,0,1,1,0,1,1,1,1,1,10240000
Pune,Baner,411008,Apartment,1689,1433,3,3,4,2,34,35,3,1,Semi-Furnished,Good,18.554312,73.790872,8,0,1,1,1,1,1,0,0,0,1,1,1,20730000
Kolkata,Ballygunge,700043,Apartment,2526,2105,4,4,4,2,25,28,2,1,Unfurnished,New,22.526398,88.380911,10,1,1,1,1,0,1,1,1,1,0,1,1,39360000
Nagpur,Khamla,440046,Independent House,1459,1200,3,3,4,1,0,2,5,1,Fully Furnished,Needs Renovation,21.116962,79.049024,8,0,1,0,0,1,1,1,1,0,1,1,1,10150000
Bengaluru,HSR Layout,560035,Independent House,977,855,2,2,2,2,0,1,18,3,Semi-Furnished,Needs Renovation,12.908643,77.664127,5,1,0,0,0,1,0,0,1,1,0,1,0,9190000
Pune,Aundh,411007,Apartment,1697,1410,3,3,3,2,25,28,8,1,Semi-Furnished,Good,18.569452,73.808589,10,1,1,1,1,0,1,1,1,1,1,0,1,21850000
Nagpur,Trimurti Nagar,440009,Apartment,818,640,2,2,3,2,4,14,8,2,Semi-Furnished,Good,21.113856,79.024714,5,1,0,1,0,0,1,0,0,0,1,1,0,5060000
Delhi NCR,Rohini (Delhi),110022,Independent House,1026,869,3,3,2,3,0,3,25,0,Unfurnished,Average,28.720767,77.114948,6,1,1,1,0,0,1,0,1,0,1,0,0,8120000
Bengaluru,HSR Layout,560010,Apartment,1050,860,2,2,2,2,9,14,12,3,Semi-Furnished,Needs Renovation,12.913436,77.656285,6,0,1,0,1,0,0,0,1,1,1,1,0,9670000
Mumbai,Goregaon West,400036,Apartment,1426,1189,3,3,3,3,9,14,2,1,Semi-Furnished,Good,19.170576,72.83013,9,0,1,1,1,1,0,1,0,1,1,1,1,36120000
Kolkata,Garia,700043,Apartment,954,833,2,2,3,0,10,35,18,1,Fully Furnished,Needs Renovation,22.465136,88.400055,6,1,0,1,0,0,1,0,1,0,1,0,1,4300000
Hyderabad,Banjara Hills,500042,Apartment,956,835,2,2,1,3,3,7,2,2,Semi-Furnished,New,17.416641,78.423667,8,1,1,0,1,0,1,1,1,1,0,1,0,17800000
Hyderabad,Uppal,500032,Apartment,1038,898,2,2,2,0,14,28,0,2,Semi-Furnished,New,17.405351,78.569969,5,1,1,1,0,0,0,1,0,0,0,1,0,7240000
Bengaluru,HSR Layout,560018,Apartment,1575,1264,4,4,3,1,8,10,1,1,Unfurnished,Good,12.920554,77.656089,7,1,1,1,1,1,0,0,0,1,0,1,0,19990000
Bengaluru,Electronic City,560014,Independent House,1358,1096,3,3,2,1,0,3,3,2,Unfurnished,Good,12.848255,77.704431,5,1,0,1,0,0,0,0,1,1,1,0,0,10230000
Kolkata,Alipore,700019,Independent House,725,596,2,2,1,3,0,3,12,1,Semi-Furnished,Average,22.52631,88.335004,6,0,1,0,1,1,1,0,0,1,0,0,1,11760000
Mumbai,Thane West,400012,Independent House,1442,1162,3,3,2,2,0,1,3,1,Unfurnished,New,19.221343,72.990381,3,0,0,0,0,0,1,0,0,0,1,0,1,25310000
Bengaluru,Yelahanka,560033,Independent House,1617,1263,3,3,4,2,0,3,1,0,Fully Furnished,Good,13.083399,77.603668,5,1,0,0,0,0,1,0,1,1,0,0,1,16190000
Bengaluru,Bellandur,560025,Apartment,993,829,2,2,2,0,10,14,8,1,Fully Furnished,Needs Renovation,12.912158,77.669986,7,0,1,1,0,1,1,0,0,1,1,0,1,8260000
Hyderabad,Gachibowli,500041,Independent House,605,502,2,2,1,3,0,3,3,1,Semi-Furnished,Average,17.440077,78.342517,4,1,0,0,0,0,0,1,1,0,1,0,0,7320000
Kolkata,Ballygunge,700035,Apartment,921,726,2,2,1,1,7,28,0,2,Semi-Furnished,Good,22.53835,88.352447,9,1,1,1,0,0,1,1,1,1,1,1,0,13870000
Nagpur,Khamla,440012,Apartment,1424,1196,3,3,4,2,1,4,8,1,Fully Furnished,Needs Renovation,21.107735,79.054622,11,1,1,1,1,1,1,1,1,1,1,1,0,8390000
Kolkata,Jadavpur,700038,Apartment,1341,1057,3,3,3,0,6,35,18,2,Semi-Furnished,Average,22.512841,88.374026,5,0,1,0,1,1,0,1,0,1,0,0,0,7590000
Pune,Magarpatta,411027,Apartment,1042,883,2,2,3,1,10,10,25,0,Unfurnished,New,18.520701,73.926537,8,0,1,1,0,1,0,1,1,1,1,1,0,8300000
Mumbai,Goregaon West,400006,Villa,1442,1162,3,3,3,0,0,1,0,2,Fully Furnished,Good,19.173854,72.84971,7,1,1,1,0,0,1,0,1,1,1,0,0,44740000
Pune,Kharadi,411009,Apartment,660,530,1,1,2,3,13,18,8,1,Semi-Furnished,Average,18.550043,73.935371,10,0,1,1,1,1,1,0,1,1,1,1,1,5980000
Kolkata,New Town (Action Area 1),700012,Apartment,918,773,2,2,3,2,8,14,5,1,Unfurnished,Good,22.605731,88.472739,5,1,1,1,0,0,0,0,0,1,0,1,0,6540000
Pune,Aundh,411006,Apartment,1035,850,3,3,2,3,13,28,5,2,Fully Furnished,Average,18.560126,73.806769,8,1,1,1,1,0,0,0,1,0,1,1,1,13210000
Pune,Hadapsar,411037,Apartment,2108,1760,4,4,4,2,16,35,3,2,Fully Furnished,Good,18.505467,73.92654,4,1,1,0,0,0,0,0,0,0,0,1,1,19670000
Pune,Baner,411033,Villa,480,390,1,1,2,2,0,3,12,1,Fully Furnished,Average,18.55581,73.787419,4,1,0,0,0,0,1,0,1,0,0,1,0,6400000
Bengaluru,Indiranagar,560033,Independent House,993,836,2,2,1,2,0,1,5,2,Semi-Furnished,Good,12.973105,77.643992,5,0,0,0,0,0,1,1,1,0,0,1,1,19220000
Mumbai,Bandra West,400003,Villa,1631,1427,3,3,2,2,0,3,5,1,Semi-Furnished,New,19.06398,72.835305,2,0,0,0,0,0,0,0,1,0,1,0,0,104540000
Mumbai,Powai,400034,Independent House,692,554,1,1,1,0,0,3,3,1,Fully Furnished,Good,19.122134,72.914549,6,1,0,0,1,0,0,0,1,1,0,1,1,19030000
Bengaluru,HSR Layout,560016,Apartment,2334,1839,5,5,5,1,5,7,3,1,Fully Furnished,Average,12.913357,77.645149,8,1,0,1,1,0,1,1,1,0,1,1,0,28840000
Nagpur,Sadar,440009,Independent House,1091,932,2,2,1,1,0,3,0,0,Semi-Furnished,Average,21.148097,79.077722,5,1,1,1,0,0,0,0,1,0,0,0,1,10090000
Pune,Baner,411018,Apartment,670,541,2,2,2,2,10,10,12,1,Semi-Furnished,Average,18.570958,73.775926,5,0,0,1,0,1,1,0,0,1,0,1,0,5960000
Nagpur,Sadar,440035,Apartment,2443,1996,4,4,3,0,9,10,1,0,Semi-Furnished,Good,21.168168,79.073135,9,1,1,1,1,0,1,0,0,1,1,1,1,23170000
Pune,Hadapsar,411043,Apartment,999,800,2,2,1,3,3,7,8,1,Semi-Furnished,Average,18.527564,73.929132,6,0,1,1,1,0,1,0,1,0,0,0,1,7290000
Delhi NCR,Dwarka (Delhi),110043,Apartment,1184,966,3,3,3,1,7,28,8,2,Semi-Furnished,Average,28.586146,77.039394,8,1,1,0,1,0,0,0,1,1,1,1,1,14520000
Hyderabad,Miyapur,500019,Apartment,1404,1165,3,3,4,2,9,18,3,1,Unfurnished,Average,17.501322,78.373514,9,1,1,1,1,0,1,0,1,1,1,1,0,7710000
Chennai,Besant Nagar,600005,Villa,1168,959,2,2,2,2,0,3,0,1,Semi-Furnished,New,13.000643,80.27018,4,0,1,0,0,0,0,0,1,0,1,0,1,27280000
Delhi NCR,Vasant Kunj (Delhi),110007,Apartment,1209,980,3,3,2,2,4,7,1,0,Fully Furnished,New,28.523911,77.175077,8,1,1,1,1,0,1,0,1,0,0,1,1,31380000
Pune,Viman Nagar,411021,Independent House,1166,944,2,2,2,0,0,3,1,1,Semi-Furnished,Good,18.566364,73.909498,3,1,1,0,0,0,0,0,1,0,0,0,0,14960000
Delhi NCR,Sohna Road (Gurugram),110042,Apartment,1276,1114,3,3,3,0,2,7,3,2,Semi-Furnished,Good,28.378578,77.036201,10,0,1,1,1,1,1,1,1,0,1,1,1,12060000
Mumbai,Andheri West,400027,Villa,561,463,1,1,1,1,0,1,3,1,Unfurnished,Good,19.137354,72.8306,6,1,1,1,0,0,0,0,1,0,1,0,1,18500000
Mumbai,Navi Mumbai - Vashi,400016,Independent House,850,689,2,2,3,0,0,2,2,1,Semi-Furnished,New,19.061393,72.993998,5,0,0,1,1,0,1,0,0,1,1,0,0,15420000
Delhi NCR,Vasant Kunj (Delhi),110022,Villa,1517,1298,3,3,2,2,0,2,3,1,Semi-Furnished,New,28.527274,77.163509,6,1,0,0,0,0,1,1,1,1,1,0,0,45930000
Hyderabad,Banjara Hills,500019,Apartment,3123,2724,5,5,5,0,34,35,0,1,Unfurnished,New,17.411424,78.429723,8,1,1,1,1,0,0,1,1,1,0,1,0,57610000
Pune,Viman Nagar,411030,Apartment,1649,1321,3,3,2,3,3,18,3,0,Semi-Furnished,Good,18.566502,73.904329,6,1,1,0,0,1,0,1,0,1,1,0,0,18140000
Nagpur,Civil Lines,440002,Apartment,489,402,1,1,1,0,2,10,5,1,Semi-Furnished,Good,21.155344,79.07754,4,0,0,0,1,0,1,0,1,0,0,1,0,4390000
Pune,Baner,411037,Apartment,564,450,2,2,1,3,14,22,3,0,Unfurnished,Good,18.557487,73.78555,6,1,1,1,0,0,0,0,0,1,1,1,0,5850000
Kolkata,Salt Lake (Sector V),700011,Independent House,1241,1080,3,3,3,2,0,3,3,0,Semi-Furnished,Good,22.58174,88.430529,7,0,0,1,0,1,1,1,1,1,0,0,1,13040000
Pune,Hadapsar,411017,Apartment,1020,892,2,2,1,2,3,7,3,2,Semi-Furnished,Good,18.505461,73.922007,7,1,1,1,1,0,0,0,1,1,0,1,0,9310000
Bengaluru,Yelahanka,560026,Apartment,1045,856,2,2,3,0,4,4,5,1,Semi-Furnished,New,13.107316,77.606109,7,1,1,1,0,1,0,0,0,1,0,1,1,8530000
Bengaluru,Yelahanka,560011,Apartment,1633,1375,3,3,2,1,16,18,8,1,Semi-Furnished,Good,13.088065,77.597933,5,0,1,1,1,0,0,0,0,1,0,1,0,12140000
Bengaluru,Indiranagar,560030,Apartment,1822,1596,3,3,4,3,2,10,2,2,Semi-Furnished,New,12.985821,77.635756,9,1,1,1,1,0,0,1,1,1,1,1,0,32500000
Pune,Hadapsar,411025,Apartment,2163,1894,4,4,4,2,18,35,8,1,Semi-Furnished,Good,18.512535,73.917749,9,1,1,1,1,0,0,1,1,1,0,1,1,18780000
Pune,Hinjewadi,411006,Apartment,910,789,2,2,3,2,3,7,12,1,Semi-Furnished,Average,18.59356,73.733105,4,1,1,0,0,0,1,0,1,0,0,0,0,5730000
Hyderabad,Gachibowli,500008,Apartment,702,602,1,1,1,0,13,22,5,2,Semi-Furnished,Average,17.431688,78.341078,5,1,1,1,0,0,0,0,0,1,0,1,0,6780000
Hyderabad,Miyapur,500030,Independent House,818,692,2,2,3,2,0,1,2,1,Semi-Furnished,New,17.48972,78.362241,6,1,1,1,0,0,1,1,0,0,0,1,0,6330000
Hyderabad,Madhapur,500008,Independent House,777,631,2,2,2,1,0,2,2,0,Fully Furnished,New,17.464733,78.395176,8,1,1,1,0,1,1,0,0,1,1,1,0,11030000
Delhi NCR,Rohini (Delhi),110018,Independent House,2258,1969,4,4,5,2,0,2,2,0,Fully Furnished,New,28.714539,77.117955,5,1,0,0,0,1,1,0,1,0,0,0,1,29960000
Delhi NCR,Golf Course Road (Gurugram),110006,Independent House,1646,1428,3,3,4,2,0,2,0,0,Fully Furnished,New,28.443192,77.08595,6,1,0,0,1,0,0,0,1,1,0,1,1,44850000
Kolkata,Rajarhat,700002,Independent House,1006,858,2,2,3,2,0,1,2,1,Fully Furnished,New,22.612706,88.492075,5,1,0,1,0,1,0,0,1,0,0,0,1,8340000
Pune,Aundh,411031,Plot,2705,2705,0,0,0,0,0,0,4,0,Unfurnished,Average,18.560384,73.816898,2,0,0,1,0,0,0,0,0,0,0,1,0,25910000
Pune,Wakad,411027,Independent House,1723,1377,4,4,5,2,0,2,2,0,Semi-Furnished,New,18.590242,73.765511,3,0,0,0,1,0,0,0,0,0,0,1,1,18320000
Pune,Hinjewadi,411036,Independent House,837,658,2,2,3,3,0,2,0,2,Unfurnished,New,18.599625,73.741679,3,1,1,0,1,0,0,0,0,0,0,0,0,8020000
Bengaluru,Indiranagar,560011,Apartment,733,616,2,2,3,0,3,22,2,1,Semi-Furnished,New,12.987738,77.618239,6,1,1,1,0,0,0,0,1,0,0,1,1,12990000
Hyderabad,Manikonda,500022,Apartment,677,534,1,1,1,1,1,4,2,1,Semi-Furnished,New,17.400741,78.399583,7,0,1,1,0,0,1,1,1,0,0,1,1,5940000
Pune,Wakad,411015,Apartment,960,830,2,2,2,2,29,35,0,1,Fully Furnished,New,18.601416,73.794293,7,1,1,1,1,0,1,0,1,1,0,0,0,11810000
Hyderabad,HITEC City,500004,Independent House,1069,883,2,2,3,0,0,2,2,1,Unfurnished,New,17.436198,78.378349,6,1,1,1,0,0,0,0,1,1,0,0,1,13960000
Bengaluru,Yelahanka,560002,Independent House,665,528,1,1,1,2,0,2,25,2,Fully Furnished,Average,13.101824,77.587304,4,0,1,1,0,0,0,0,0,0,1,1,0,4590000
Chennai,OMR (Thoraipakkam),600033,Apartment,804,679,2,2,1,2,8,18,1,1,Semi-Furnished,New,12.94421,80.230127,7,1,1,1,1,0,0,0,1,1,0,1,0,7180000
Bengaluru,Whitefield,560013,Independent House,1078,901,2,2,2,2,0,3,8,1,Fully Furnished,Good,12.969376,77.746873,5,0,0,0,0,1,0,0,1,0,1,1,1,11850000
Hyderabad,Kondapur,500027,Apartment,1575,1256,3,3,2,1,7,18,0,1,Semi-Furnished,New,17.461043,78.359885,6,0,0,1,0,1,0,0,1,1,0,1,1,16940000
Bengaluru,Whitefield,560033,Apartment,2316,1883,4,4,3,3,18,18,0,1,Semi-Furnished,New,12.970262,77.755118,10,1,1,1,0,1,1,1,0,1,1,1,1,26690000
Delhi NCR,Greater Noida West,110044,Independent House,1078,859,2,2,2,0,0,2,3,1,Unfurnished,Good,28.573809,77.422572,7,1,0,0,0,1,1,0,0,1,1,1,1,7740000
Delhi NCR,Vasant Kunj (Delhi),110026,Apartment,1531,1245,4,4,4,1,2,10,8,1,Unfurnished,Good,28.523212,77.153184,8,1,1,0,1,1,0,1,1,1,0,1,0,27290000
Bengaluru,Indiranagar,560041,Apartment,1009,843,2,2,3,2,3,7,1,2,Fully Furnished,New,12.980008,77.657683,7,0,1,1,0,0,0,1,1,1,1,1,0,18540000
Pune,Baner,411016,Apartment,1762,1531,3,3,3,3,5,7,0,2,Semi-Furnished,New,18.561819,73.781512,8,0,1,1,0,1,1,0,1,1,0,1,1,22280000
Bengaluru,JP Nagar,560007,Apartment,1046,917,2,2,1,3,5,7,0,0,Semi-Furnished,New,12.906587,77.58783,10,1,1,1,1,0,0,1,1,1,1,1,1,12040000
Bengaluru,Sarjapur Road,560003,Apartment,1787,1549,4,4,5,1,18,18,8,1,Semi-Furnished,Good,12.916376,77.683208,5,0,1,1,1,0,0,0,1,0,0,0,1,15530000
Pune,Baner,411027,Apartment,1470,1183,3,3,2,3,2,18,18,1,Semi-Furnished,Average,18.561122,73.775365,6,1,1,0,0,0,1,0,1,1,0,1,0,12640000
Pune,Hadapsar,411041,Apartment,2145,1861,4,4,3,0,13,22,1,2,Semi-Furnished,New,18.507279,73.929347,7,0,1,1,1,1,0,1,1,1,0,0,0,20690000
Bengaluru,Whitefield,560046,Apartment,1593,1279,3,3,3,0,3,7,12,0,Semi-Furnished,Needs Renovation,12.974104,77.755743,7,0,1,1,0,0,1,0,1,0,1,1,1,11560000
Bengaluru,Bellandur,560034,Plot,2149,2149,0,0,0,0,0,0,3,0,Unfurnished,Average,12.933069,77.674916,1,0,0,0,0,0,0,0,0,0,0,1,0,15030000
Bengaluru,JP Nagar,560007,Apartment,1235,967,2,2,1,2,9,28,3,0,Semi-Furnished,Good,12.904398,77.581915,8,1,1,1,1,1,0,0,0,1,0,1,1,12190000
Kolkata,Rajarhat,700009,Apartment,615,534,1,1,2,0,4,10,0,1,Semi-Furnished,Good,22.621191,88.477879,8,1,1,1,0,1,0,0,1,1,0,1,1,4340000
Pune,Kharadi,411004,Apartment,527,451,1,1,1,2,2,18,3,2,Semi-Furnished,Good,18.573123,73.930545,8,1,1,1,1,0,0,0,1,1,1,1,0,5270000
Hyderabad,Gachibowli,500010,Independent House,1179,1034,3,3,3,3,0,1,8,1,Semi-Furnished,Good,17.450323,78.345918,6,1,0,0,0,0,1,0,1,1,1,1,0,12600000
Nagpur,Khamla,440044,Apartment,1578,1237,3,3,4,0,17,22,0,2,Semi-Furnished,New,21.103957,79.063001,6,1,1,1,0,1,0,1,0,0,1,0,0,13590000
Mumbai,Goregaon West,400046,Apartment,1542,1281,3,3,3,2,4,4,1,1,Semi-Furnished,New,19.169703,72.84766,5,0,1,0,0,0,1,0,1,1,0,1,0,36530000
Pune,Aundh,411028,Apartment,1704,1419,3,3,2,2,4,22,1,1,Fully Furnished,Good,18.566117,73.815931,7,1,1,0,1,0,1,0,0,1,0,1,1,23090000
Mumbai,Kandivali East,400019,Villa,1082,912,2,2,1,2,0,3,5,1,Semi-Furnished,Good,19.198156,72.865764,8,1,1,0,1,0,1,0,1,1,1,0,1,21000000
Mumbai,Andheri West,400017,Independent House,1018,834,2,2,3,0,0,3,0,1,Semi-Furnished,Good,19.131149,72.836589,5,0,0,0,0,0,0,0,1,1,1,1,1,32470000
Hyderabad,HITEC City,500026,Apartment,1683,1334,3,3,4,1,13,18,3,1,Unfurnished,Good,17.434831,78.385507,6,0,1,1,0,1,0,1,1,0,0,0,1,20730000
Delhi NCR,Rohini (Delhi),110025,Independent House,1592,1357,3,3,3,2,0,3,18,1,Fully Furnished,Average,28.716323,77.111357,3,0,0,0,0,0,0,0,0,1,1,0,1,14440000
